98.8	50.5
314.4	72.5
140.8	74.4
156.9	75.2
12.6	64.9
321.8	85.3
154.8	37.7
333.4	73.7
14.4	77.2
280.5	21.8
356.7	49.3
165.5	71.5
329.7	36.9
79.9	75.1
337.5	13.7
183.8	80.6
115.8	84.1
30.3	73.8
111.2	84.9
272.6	50.6
115.7	85.6
219.3	72.4
136.4	74.3
186.9	83.5
91.6	68.2
97.1	66.8
19.2	46.6
358.6	80.2
125.5	85.1
70.3	70.1
85.8	43.3
323.9	40.4
321.8	31.1
178.8	63.9
266	83.8
86.4	65.5
33.4	77.7
132.1	37.3
272	58.4
314.2	17.1
188.2	83.7
346.8	37.7
336.2	39.6
166.8	83.2
338.7	47.5
15	40.9
293.9	69.4
118.4	71.4
183	86.4
331.4	67.2
112.3	84.1
264.2	88.6
258.5	64.1
309.3	57.1
52.3	31.2
234.4	49.6
312.7	28.6
65	48.2
333.3	34
322	27.6
350.2	63.4
356.3	28
234.5	82.1
287.7	84.9
106.9	62.2
101.8	72.1
318.2	33.7
87.7	56.4
102.8	69.7
111.8	75.7
161.2	64.5
292.3	79.9
310.4	36.5
281.7	78
162.4	90
62	88.2
84.6	42.5
93.1	34.1
189.3	12.2
23.1	31.7
51.5	49.5
105.7	81.5
89.5	30.9
155.5	54.2
348.9	36.4
236	89.8
348.1	43.7
91.5	75.8
1.8	55.4
343.1	55.3
314.8	64.9
300.9	58.9
21.9	89.1
20.5	80.4
336.5	87
156.8	56.3
70.6	33.7
348.2	71.2
315.6	58.9
21.7	84.2
32	70.1
78.7	35.1
3.5	56.2
337	84
348.3	44
7.6	65.9
47.5	76.7
258.2	71.6
354.7	87.6
291.2	34.8
350.3	35
274.7	37.1
159.2	87.3
355.9	36.2
353.8	37.2
145.4	88.3
281.4	64.1
347.9	34.4
11.5	47.8
306	32
34.8	37.2
97.7	49.9
12.9	44.7
9	43
325.7	26.1
321	23.2
259.5	77
256.7	53
239.1	40.3
271	39.6
305.7	33.4
237.9	61.2
240.5	50.5
228.1	74.7
237.8	43.2
26.8	40
225.2	83.2
215.3	89.7
303.3	78
226.5	69.2
300.6	25.6
315	51.8
79.7	26.4
28.1	88.7
250.9	28.6
231.3	59.4
264.8	43
49.2	67.6
3.5	33
338.8	33.3
83.3	43.5
320.7	78.9
220.6	42.7
20.7	50.4
331.4	6.6
358.3	87.7
235.7	42.8
213.7	39.4
256.7	86.8
5.5	46.2
14	65
349.4	28.7
326.9	87.3
206.9	69.2
136.3	47.8
107.9	56.2
93.3	81.6
72	83.8
289.8	46.1
143.2	60.9
303.5	34.2
0.6	19.4
355.1	34.4
358.7	62.7
11.7	62.8
112.8	54.7
121.9	80.9
340.8	57.8
302.3	62.2
348.1	67.4
343.1	47.2
293.3	41.8
344.6	58.8
28.9	52.3
13.3	56.3
238.9	37.1
102.6	82.9
11.1	58.1
243.2	75.2
70.8	71.1
49.7	74.7
214.5	77.2
7.5	55.1
41.4	61.8
17.5	48.4
343.3	65.1
326.1	42.8
41	81.7
32.5	89.1
71.9	82.7
76.4	80.2
90.3	71.6
171.3	50.7
43.1	81.6
22	66.7
358.9	53.7
14.9	38.3
33.1	59.1
242	75.7
4.9	65.8
24.4	54.7
351.8	73.3
272.1	85.1
168	88.6
353.5	86.4
57.4	68.7
159.2	66.4
333	63.5
345.3	21.8
136.9	62.7
80.6	79.5
133.1	50.9
318.5	72.8
125.3	69.2
170.9	29.5
1.4	54.1
11.2	62.8
4.8	54
288.3	84.8
185.3	60.2
330.2	67.2
344.6	68.8
359.9	72.5
181.2	76.9
83.8	71
217.2	87.2
261	47.6
80.2	54.5
214.3	51.9
12.5	64.8
327.5	39.3
353.8	40.3
358.6	38
355	36.1
350.7	36.7
14.5	34.8
130.6	54.7
126.4	24.4
283.3	15.8
174.3	37.2
35.5	83.8
32.9	36.2
73.4	83.6
35.4	41.2
24.4	79.4
280.5	88.6
318.6	38.1
336.2	29.8
12.7	49.2
5.1	52.3
254.4	51.2
339.5	34.3
39.2	79.2
326.3	37.3
326.1	23.2
347.7	37.9
251.3	59.1
348.2	68.6
342.3	42.9
337.3	57.8
15.2	88.6
148.4	67.3
359.4	53
245.5	63.3
31.3	69.8
213.4	75.7
256.8	48.1
294.4	32.3
22	21.9
15.2	77.6
335.2	31.9
296.3	23.6
279.5	5
259.7	49.2
28.1	9.7
354.2	39.9
162.1	25.5
24	58.8
22	55.6
19.1	40.5
24.6	66.5
23.9	64.8
59.7	89.8
109	19.6
335.1	19.3
354.6	70.5
349.2	24.4
235	53.3
342.7	40.7
181.5	74.3
3.5	35.9
15.3	81.1
347.8	33.4
353	35.9
349.8	34.5
228.1	54.8
252.4	42.5
213.1	88.6
29.3	88.9
345	43.6
343.3	41.5
22.4	58
5.3	53.9
354.7	40.8
64.4	11.3
262.4	47.7
8.5	74.9
351.4	42.9
35.7	22.6
58	43.4
354.5	53.3
337	52.4
324.6	55.5
335.6	60.5
348.2	35.6
32.8	88.8
285.6	46.3
6.5	64.6
172.5	74.3
303.4	65.6
350.8	67.3
348.4	86.7
16.2	87.4
12.7	77.3
313.3	30.6
336.8	37.9
337.7	25.3
208	84.8
217.1	86.4
219.8	80
226	47
359.9	49.5
43.1	29.8
220.9	58.1
91.5	49
253.4	43.1
306.4	61.8
267	45.5
312.3	46.6
19.5	58.7
202.4	54.4
48.1	58
38.1	44.4
195.4	79.1
241.7	58.2
260.3	42.4
223.8	77.1
292.6	34.1
12.1	38
286.6	29.1
293	34.6
358.1	56.3
72	66.4
14.6	58.5
18	36.3
280.5	64
45.6	24.3
355.7	47.1
20.2	74.8
213.7	85.9
322.3	50.3
175.3	84.6
105.3	63.9
279.8	42
257.8	49.1
324.1	88.1
356.8	58.2
331.9	73
256.8	44.4
67.4	30.9
178.9	65.2
308.2	24.6
236	36.5
330.6	34.9
2.4	32.3
213.8	80.6
39.6	61.3
44.2	48.6
15.5	61.8
293.2	31.6
71	84.9
234.6	2.7
316.1	25.6
329.9	32.1
293.3	30
349.5	27.1
284	68.2
204.2	73.4
190.5	42.9
213.1	84.6
12.1	32
13.4	64.9
85.4	49.5
202.4	85
28.7	15.5
4.4	39
42.8	33.9
44.5	39
5.9	34.1
291.5	36.7
235.8	56.5
46.4	33.4
358.3	45.3
339.6	72
336.1	15.7
327.3	35.7
216.6	72.8
23	15.4
94	14.8
35.4	29.2
213.5	25.1
158.2	61.7
44.4	76
16.2	47.1
344.5	49.8
145	30.1
225.5	81.7
264.9	43.5
79.7	57.7
319.3	52.6
43.1	22.1
208.1	72.4
230.1	77.6
53.9	50.2
34.1	29.9
2.3	27.4
16.5	45.6
42.1	73.5
346.9	34.4
1.3	29.9
282.7	57.8
320.2	52.3
171.3	25
175	23
0.7	37.8
127.4	43
194.5	89
262.8	57.3
258.4	49.9
129.8	48.9
148.8	61.8
331.6	34.9
334.3	56.4
315.6	41
53.6	52
7.1	63.3
345.9	42.8
326.6	15.6
53.7	69.7
5.8	37.2
1.1	55.1
105.5	47.4
269.6	50.5
355	47
10.3	41.1
299.4	74.9
9.1	38.6
74.5	53.5
16.9	66.3
281.4	19.7
338.7	32
16.3	43.6
353.9	47.7
334.6	34.5
300.2	31.1
0.4	44.3
347.7	25.2
4.2	37.6
286.4	33.2
33.4	67.5
235.5	49.2
312.4	72.3
254.3	75.5
142	56.7
0.2	33
6.8	40.6
12.3	38.9
18	31.4
350.6	24.9
328	46.9
19.7	39.4
285.5	44
13.7	47
335.9	47
25.5	30.5
242.8	79.8
22	79
63.9	41
342.6	61.4
346.7	53.4
40.8	58.7
40.5	54.5
345.6	32.9
17.7	50.7
359.2	20.3
307.7	29.6
359.2	42.6
16.3	45.1
92.2	68.1
256.9	55.5
46.6	82.6
35.9	54.4
25.1	63.8
356.5	63.9
12.2	54
201.1	86.7
353.2	76.4
195.4	70.7
21.5	69.7
25.5	47.9
7	63.9
356.6	68.7
270	43.5
271.2	38.3
25.8	21.8
31.9	73
29.2	82.1
36.6	75.4
289.7	5.6
350.5	34.1
16.6	49.7
149.8	41.9
7.4	38.3
12.6	25.3
36.9	44.8
320.8	26.2
60.6	86
38.4	55.4
54.1	79.3
79.5	30.4
140.5	73.5
112.4	71.1
48.3	82
25.2	69.4
142	76.9
113.8	47.7
279	32.8
247.4	56.7
27.6	75.1
122.3	66.2
265.3	67.3
118.5	81
241.2	54.6
262.6	35.7
286.9	22.6
347.1	48.7
167.5	83.5
4.1	70.1
349.4	43.9
332.8	27.8
45.1	81.4
36.5	80.7
50.1	86.5
53.2	74.2
284.6	49
176	15.4
267.3	39.6
20.4	54.2
286.5	23.5
160	80.5
233.5	85.5
6.1	44.7
346.9	54.6
346.7	50.6
53.9	25.8
37.7	67.1
126.6	83.3
119.8	43
181.8	83.3
36.3	77.1
123.8	51.6
217.3	59
113	34.3
20.6	44.8
235.7	70.3
43.6	35.2
116.7	89
42.7	53
331.7	5.6
255.7	51.3
274.5	84.9
205.4	23.6
84.8	72.3
49.1	34.4
71.6	52.9
4.9	40
6.4	21.4
21.7	15.2
43.1	25
38.6	42.4
15.6	86
94.8	47.9
183.4	60.9
291.6	50.7
135	42.6
150.7	32.7
283.1	39.4
327.5	28.3
264.4	18.4
241.3	19.3
34.1	69.1
359	45.6
321.6	40.7
341	47.1
335.4	70.8
338.8	30.2
279.4	30.9
281.1	43.5
250.1	71.7
229.8	48.4
120.5	38.4
358.4	60.3
191.3	80.2
314.2	84.3
322.7	59
218.8	41.3
280.8	22.6
320.4	37.2
72	79.1
155.6	61.6
250.3	49.2
75.4	32.8
324.6	80.6
74	23
13.7	34.6
10.5	55.9
75.1	83.8
154.8	61.8
13.4	22.8
28.9	34
38.7	16.5
33	14.1
22.6	80.8
137	68.9
123	70.9
15	48.9
303.5	50.1
16.9	32.6
23.2	63
355.5	41.8
273.2	81.1
332.3	23.3
6.7	29.6
271.8	4.7
358.7	48.7
6.4	50.9
242.2	43.2
333.1	5.7
49	75.8
280.5	60.3
205.2	50.2
89.4	87.1
27.2	68.7
333.5	83.9
10.2	37.3
334.6	25.9
34.6	64.8
24.1	84.8
49.5	89.5
236.3	89.9
212.9	81.2
8.2	33.3
10.5	17.2
11.6	44.4
106.8	28.9
12.1	51.7
38.9	87.8
36.1	76.6
30.2	66.6
359.4	34.3
341.3	42.3
143.3	36.7
339.5	80.5
57.7	45.6
58.5	27.4
292.4	29.6
358.3	50
18.8	56.5
339.1	38.7
7.4	56.9
2.8	36.4
307.8	28.3
205.1	43.2
190.4	47.3
352.8	37.8
274.3	55.1
22	51.3
336.7	36
358.1	39.6
19.2	25.6
34.8	72.1
19	53.3
15.3	41.6
16.8	42.5
1.1	53
306.4	74.7
54.7	62.7
271	70.6
12.4	89.7
17.2	69.7
155.7	71.4
62.1	35.6
323.6	34.2
311.3	52
294	40
337.1	39.2
9.7	62.8
230.1	71.1
223.1	83.9
320.1	27.4
234.3	52.9
4.4	20.8
170.2	88.3
146.9	26.4
7.4	51
1.3	52.3
20.2	43
71.2	53.7
37.7	73.2
11.3	58.3
33.1	38.8
330.4	32
268.6	7.8
19.7	14.3
36.1	27.8
71.1	50.8
89.7	53.8
26.5	49.2
27.4	50
353.9	66.9
336.4	69.4
115.4	23.9
36.4	75.3
131.1	88.3
248	48.9
22.1	77
86.3	34.6
111.2	42.4
184	24.4
31.2	19.8
64.4	58.2
61.4	41.1
70.9	71.6
253.8	84.2
24.6	89.1
78	5.7
9.1	29.2
201.9	82.1
351	27
325.2	21.1
340.8	50.8
341.3	32.1
0.1	72.3
18.1	59.2
22.5	55.9
12.1	60.4
249.7	61.4
33.8	73.3
4.6	27.2
358.8	55.1
358.6	54
8.2	19.8
35.7	26
344.4	59
6	73.4
346.3	73.7
359.2	59.9
32.4	50.2
0.4	37.6
11.9	73.8
345.8	84.2
53.1	57.5
197	47.6
79.5	10.3
331.1	56.9
306.9	38.9
351.5	82.1
333.6	69.1
152.9	63.2
337.1	76.4
253.7	57.2
11.9	27.1
21.9	33.8
219.8	62
12.3	47.6
34.5	65.1
19.9	51.9
22.2	61.9
11	25.8
18.4	46.4
14.8	50.3
281.4	51.9
0.6	42.1
22.6	86.6
276.4	34.5
258.3	43
47.5	24.3
23.2	42
21.6	19
214.9	76.5
1.1	58.7
238.8	3.8
199.1	30.6
17.3	62.1
356.4	58
4.2	78.9
18.6	77.8
341.1	54.7
227.2	80
2.2	86.2
214.6	38.4
5.3	85.9
351.3	36.4
358.1	59.4
305.6	66.6
6.4	54.8
176.8	76.7
324.6	43.1
12.6	68.9
83.7	51.4
57.6	76.2
16.4	39.1
18.2	88
106.9	13.1
357.7	63.4
217.9	83.3
334.9	38.3
199	62.4
59.2	65.1
19.4	32.7
144.5	33.8
89.4	52.7
56.8	82
49.2	40.8
72.6	53
201.7	66.8
33.8	51.5
